year,month,day,hour,lat,depth,lon
2017,10,16,4,-44.346112345762386,1613,62.07614060756194
2017,10,16,5,-44.3468015922583,1614,62.059171759001494
2017,10,16,5,-44.347095795438975,1615,62.059626981097075
2017,10,16,5,-44.3469267797491,1616,62.05982130071593
2017,10,16,6,-44.344949251262456,1617,62.03598784558014
2017,10,16,6,-44.34501947380414,1618,62.03592714924078
2017,10,16,6,-44.344903022982656,1619,62.035996752375624
2017,10,16,6,-44.34053408654114,1620,62.008337713168345
2017,10,16,6,-44.34035590661893,1621,62.00639493004656
2017,10,16,6,-44.34067900012758,1622,62.00749220414021
2017,10,16,6,-44.34034069388036,1623,62.00558002863677
2017,10,16,7,-44.33839093966893,1624,61.98252418763533
2017,10,16,7,-44.33933898100758,1625,61.98305676414825
2017,10,16,7,-44.338066308756545,1626,61.981479866245316
2017,10,16,7,-44.3384934321369,1627,61.98158629171604
2017,10,16,7,-44.33946148321915,1628,61.95410408728565
2017,10,16,7,-44.339256052638376,1629,61.95340864274014
2017,10,16,7,-44.33943686034853,1630,61.95345198969465
2017,10,16,8,-44.341073084776866,1631,61.929168653144366
2017,10,16,8,-44.34174660982072,1632,61.902432901876345
2017,10,16,8,-44.34187241069214,1633,61.90227519968065
2017,10,16,8,-44.34185202244199,1634,61.90158630658247
2017,10,16,9,-44.339739700333396,1635,61.873051075319395
2017,10,16,9,-44.3398375598954,1636,61.87229290248831
2017,10,16,10,-44.33269824942643,1637,61.81659555332307
2017,10,16,10,-44.33280158469199,1638,61.81604453860438
2017,10,16,10,-44.328252440069285,1639,61.79539716159593
2017,10,16,11,-44.324573876337936,1640,61.76694705707529
2017,10,16,11,-44.32014223240508,1641,61.744607925907076
2017,10,16,11,-44.320707719117024,1642,61.74447425305796
2017,10,16,11,-44.320348490696276,1643,61.7438124079096
2017,10,16,12,-44.31706162375147,1644,61.718361649291154
2017,10,16,12,-44.31710131681241,1645,61.71912038180968
2017,10,16,12,-44.31229070700236,1646,61.69959949105502
2017,10,16,12,-44.312225089814575,1647,61.69926910810822
2017,10,16,13,-44.30390130348953,1648,61.67949294951117
2017,10,16,13,-44.3043640366874,1649,61.68029182713476
2017,10,16,13,-44.29555092396971,1650,61.66336088767636
2017,10,16,13,-44.295509175135315,1651,61.6634561398745
2017,10,16,13,-44.29569802380069,1652,61.662984751143426
2017,10,16,14,-44.285632761761704,1653,61.64773246197272
2017,10,16,14,-44.28534330862052,1654,61.64794156197463
2017,10,16,14,-44.2858684652255,1655,61.64773133777421
2017,10,16,14,-44.285799894486296,1656,61.646895434343186
2017,10,16,14,-44.27863127174035,1657,61.63166422973357
2017,10,16,14,-44.27852791905697,1658,61.63158974102125
2017,10,16,14,-44.27873411247647,1659,61.631713035681
2017,10,16,14,-44.27821323652155,1660,61.63192294725694
2017,10,16,15,-44.27239401968912,1661,61.619074834764405
2017,10,16,15,-44.27239976229329,1662,61.618928777009685
2017,10,16,15,-44.27351076562854,1663,61.61977543347525
2017,10,16,15,-44.272111438475115,1664,61.61949527122778
2017,10,16,15,-44.26594063724982,1665,61.607927339512216
2017,10,16,15,-44.26547879288081,1666,61.610240894613455
2017,10,16,15,-44.26090509225728,1667,61.60201700807304
2017,10,16,15,-44.2612676759544,1668,61.60183284099654
2017,10,16,15,-44.26150197692809,1669,61.60158989023904
2017,10,16,16,-44.255912265392844,1670,61.58900960562914
2017,10,16,16,-44.25466444218463,1671,61.58908849226403
2017,10,16,16,-44.255026644279376,1672,61.58945145016613
2017,10,16,16,-44.24705261198615,1673,61.5777170475352
2017,10,16,16,-44.240178467105245,1674,61.56420792855173
2017,10,16,16,-44.240223415871924,1675,61.5637228347134
2017,10,16,17,-44.2349001433126,1676,61.54745439384162
2017,10,16,17,-44.2345081821464,1677,61.54698839854969
2017,10,16,17,-44.22888878628478,1678,61.531805619728786
2017,10,16,17,-44.228722902131175,1679,61.531660182751686
2017,10,16,17,-44.22864947597419,1680,61.53172052323009
2017,10,16,17,-44.22250810373615,1681,61.51501469222839
2017,10,16,17,-44.22225010488763,1682,61.514772694430285
2017,10,16,17,-44.22304271618015,1683,61.5153536478747
2017,10,16,18,-44.21921742185528,1684,61.499800684384354
2017,10,16,18,-44.21943368997142,1685,61.497703924351796
2017,10,16,18,-44.219414092469385,1686,61.497965784938316
2017,10,16,18,-44.21216776351829,1687,61.46756825612925
2017,10,16,18,-44.21185568932104,1688,61.46732226141632
2017,10,16,18,-44.21146551504953,1689,61.46711317942452
2017,10,16,19,-44.20651777658204,1690,61.45248840518575
2017,10,16,19,-44.20606086770525,1691,61.45281329905569
2017,10,16,19,-44.2007212524754,1692,61.43551453620445
2017,10,16,19,-44.20049067861608,1693,61.43497066391151
2017,10,16,19,-44.19803466250488,1694,61.419845518748424
2017,10,16,20,-44.19808755047314,1695,61.419174788189316
2017,10,16,20,-44.19467915915923,1696,61.40359006918721
2017,10,16,20,-44.19456557413706,1697,61.40336695767908
2017,10,16,20,-44.19465507992365,1698,61.40331813619142
2017,10,16,20,-44.190579516667015,1699,61.38620922280686
2017,10,16,21,-44.18463947586587,1700,61.371712124806365
2017,10,16,21,-44.181022294823634,1701,61.35534555069212
2017,10,16,21,-44.180966051174096,1702,61.35586035504021
2017,10,16,21,-44.18147629644781,1703,61.3556882696373
2017,10,16,21,-44.181569230999614,1704,61.354579793606575
2017,10,16,21,-44.178353367441865,1705,61.34157055566281
2017,10,16,21,-44.17864908924797,1706,61.341084222912436
2017,10,16,22,-44.17760552524729,1707,61.308948200755204
2017,10,16,22,-44.177738140483434,1708,61.308996478841046
2017,10,16,22,-44.17769883347098,1709,61.308687193013604
2017,10,16,22,-44.17833380199762,1710,61.29524156754383
2017,10,16,22,-44.17815517311471,1711,61.29512725931165
2017,10,16,22,-44.17811541178421,1712,61.29500667057666
2017,10,16,23,-44.17862545685582,1713,61.283366343929174
2017,10,16,23,-44.178674101818345,1714,61.28295467502185
2017,10,16,23,-44.177883326837645,1715,61.26858257044054
2017,10,16,23,-44.17786465920496,1716,61.26875717730279
2017,10,16,23,-44.177629032984015,1717,61.268282394873154
2017,10,16,23,-44.17770771745905,1718,61.268332933993996
2017,10,17,0,-44.1764390078291,1719,61.25636998717066
2017,10,17,0,-44.17616273403496,1720,61.2566776504861
2017,10,17,0,-44.17640943603693,1721,61.25638273251851
2017,10,17,0,-44.174484655210335,1722,61.24393832306859
2017,10,17,0,-44.17482311496818,1723,61.24351428175349
2017,10,17,0,-44.171990511178514,1724,61.22703709725514
2017,10,17,1,-44.16881550591919,1725,61.21163379919857
2017,10,17,1,-44.16609549690299,1726,61.194927571515706
2017,10,17,1,-44.16643192706736,1727,61.19474989753546
2017,10,17,1,-44.16637398325028,1728,61.194761020230246
2017,10,17,2,-44.163610023119375,1729,61.17690523109753
2017,10,17,2,-44.16525315970222,1730,61.160883617544314
2017,10,17,2,-44.16425839620826,1731,61.161321800927276
2017,10,17,2,-44.164165673639936,1732,61.160497789934944
2017,10,17,3,-44.16354305254254,1733,61.147411176204436
2017,10,17,3,-44.1625922312155,1734,61.14814250674533
2017,10,17,3,-44.16303878885276,1735,61.1472400788052
2017,10,17,3,-44.163002359399,1736,61.14668501568777
2017,10,17,3,-44.16247854563592,1737,61.14732550561025
2017,10,17,3,-44.16195933602066,1738,61.14726810648283
2017,10,17,3,-44.16201158357002,1739,61.14591821763898
2017,10,17,3,-44.161382807921285,1740,61.14715417105278
2017,10,17,3,-44.16196168681224,1741,61.14528092486052
2017,10,17,3,-44.16107432343627,1742,61.14726846160697
2017,10,17,3,-44.16158337010096,1743,61.14598509278976
2017,10,17,3,-44.16136319783245,1744,61.14604975566285
2017,10,17,3,-44.16160241928118,1745,61.14535824344383
2017,10,17,3,-44.16164369486845,1746,61.145198521559976
2017,10,17,3,-44.161617022490475,1747,61.144397976560384
2017,10,17,3,-44.161435177614095,1748,61.145082712646676
2017,10,17,3,-44.161127111652355,1749,61.14546057491428
2017,10,17,3,-44.16128658983103,1750,61.14516953418519
2017,10,17,3,-44.16127610140874,1751,61.14473118141196
2017,10,17,3,-44.161215770204784,1752,61.14495360172312
2017,10,17,3,-44.1609769933442,1753,61.14548043040396
2017,10,17,3,-44.16110228979603,1754,61.145090031919786
2017,10,17,3,-44.16132348268783,1755,61.144500733173075
2017,10,17,3,-44.16125876386312,1756,61.144345322544616
2017,10,17,3,-44.160804941185035,1757,61.14493345903959
2017,10,17,3,-44.160736869452975,1758,61.14496879634359
2017,10,17,3,-44.16096280976293,1759,61.143899330298034
2017,10,17,3,-44.1605795571945,1760,61.14477708788867
2017,10,17,3,-44.16059651553125,1761,61.14416952111598
2017,10,17,3,-44.16075004438427,1762,61.14403111205693
2017,10,17,3,-44.16042456724468,1763,61.143847003770475
2017,10,17,3,-44.16029452280583,1764,61.14394421506047
2017,10,17,3,-44.16017169491021,1765,61.143706347724454
2017,10,17,3,-44.16026408635201,1766,61.143885604249604
2017,10,17,3,-44.16016182382275,1767,61.14356402392443
2017,10,17,3,-44.16027268504056,1768,61.14347846961241
2017,10,17,3,-44.160238202572586,1769,61.14332519610464
2017,10,17,3,-44.15994931252789,1770,61.143226592198296
2017,10,17,3,-44.159947343238336,1771,61.142742616997424
2017,10,17,3,-44.16017282108375,1772,61.14297126438714
2017,10,17,3,-44.159963076537984,1773,61.142852062593526
2017,10,17,3,-44.15966579646857,1774,61.14295036464492
2017,10,17,3,-44.15992481915037,1775,61.14234392736747
2017,10,17,3,-44.15983668106462,1776,61.142960357341
2017,10,17,3,-44.15976581404208,1777,61.14264988793988
2017,10,17,3,-44.15972105789361,1778,61.14213028890391
2017,10,17,3,-44.15975110967701,1779,61.14212711585397
2017,10,17,3,-44.159640000035836,1780,61.142428560865476
2017,10,17,3,-44.159417428081944,1781,61.14215114562787
2017,10,17,3,-44.15925785364102,1782,61.142210855142096
2017,10,17,3,-44.159344396437305,1783,61.14201226626146
2017,10,17,3,-44.159057773411156,1784,61.141840621903924
2017,10,17,3,-44.15939029710439,1785,61.14172469979742
2017,10,17,3,-44.15904687153317,1786,61.14166056143047
2017,10,17,3,-44.159417504005134,1787,61.14148308278562
2017,10,17,3,-44.15904164526784,1788,61.14146095598614
2017,10,17,3,-44.15906272627928,1789,61.14126640939345
2017,10,17,3,-44.15887118516776,1790,61.14172960404365
2017,10,17,3,-44.15913616689771,1791,61.14077769586279
2017,10,17,3,-44.15891587367915,1792,61.14136310105338
2017,10,17,3,-44.15805886103569,1793,61.14160217576367
2017,10,17,3,-44.158013130780496,1794,61.141384759627066
2017,10,17,3,-44.15855635728158,1795,61.140395550492364
2017,10,17,3,-44.15849835415369,1796,61.14060808186656
2017,10,17,3,-44.158484849793545,1797,61.140730597289725
2017,10,17,4,-44.15817865730556,1798,61.139993796307536
2017,10,17,4,-44.15790583181324,1799,61.139841842097255
2017,10,17,4,-44.15790864503815,1800,61.139739982941954
2017,10,17,4,-44.15768171220042,1801,61.14001686307926
2017,10,17,4,-44.15777035673703,1802,61.139693492255475
2017,10,17,4,-44.15750526125989,1803,61.139914293270884
2017,10,17,4,-44.157549619695395,1804,61.13940175157031
2017,10,17,4,-44.15776912419795,1805,61.13938972101364
2017,10,17,4,-44.15745347021708,1806,61.13928310546882
2017,10,17,4,-44.157352975609605,1807,61.139302383247745
2017,10,17,4,-44.157470119633466,1808,61.139082653134025
2017,10,17,4,-44.1571189358907,1809,61.139143461554426
2017,10,17,4,-44.15726764222658,1810,61.13901733152481
2017,10,17,4,-44.15688734774854,1811,61.138600829894784
2017,10,17,4,-44.15673504717566,1812,61.13816518280732
2017,10,17,4,-44.15660437858923,1813,61.138323675487825
2017,10,17,4,-44.15675531219403,1814,61.13814641321948
2017,10,17,4,-44.156406272053786,1815,61.1383844816044
2017,10,17,4,-44.15661386181112,1816,61.13800928052974
2017,10,17,4,-44.15636446409175,1817,61.13718728515232
2017,10,17,4,-44.15694455460115,1818,61.13726103536361
2017,10,17,4,-44.15603274039183,1819,61.13728518181293
2017,10,17,4,-44.15589951695923,1820,61.1373674092216
2017,10,17,4,-44.155924468600595,1821,61.137478856741936
2017,10,17,4,-44.15640292242034,1822,61.136580578855785
2017,10,17,4,-44.1561542995225,1823,61.13541724112036
2017,10,17,4,-44.15544697983201,1824,61.13734551194501
2017,10,17,4,-44.15581555600103,1825,61.13690739698936
2017,10,17,4,-44.15571475657194,1826,61.13694770426096
2017,10,17,4,-44.155828647959474,1827,61.13688139300939
2017,10,17,4,-44.15523128767765,1828,61.137014299952725
2017,10,17,4,-44.15541173723939,1829,61.1371527902194
2017,10,17,4,-44.1554802566074,1830,61.1364899702979
2017,10,17,4,-44.155425564193706,1831,61.1365352999586
2017,10,17,4,-44.15557012565508,1832,61.13663345167048
2017,10,17,4,-44.155221973522046,1833,61.136535089818274
2017,10,17,4,-44.15531987163045,1834,61.136346588192566
2017,10,17,4,-44.15484433812537,1835,61.136462823483974
2017,10,17,4,-44.154972944011966,1836,61.13603605343402
2017,10,17,4,-44.15515505883223,1837,61.13591742588973
2017,10,17,4,-44.155170634032096,1838,61.135923496491536
2017,10,17,4,-44.154753474732026,1839,61.135570362943795
2017,10,17,4,-44.15458266678336,1840,61.13607308938013
2017,10,17,4,-44.15479448865625,1841,61.135579914216756
2017,10,17,4,-44.15478973771158,1842,61.135743648079604
2017,10,17,4,-44.154843287301496,1843,61.13520513135185
2017,10,17,4,-44.15503488496727,1844,61.13558697204574
2017,10,17,4,-44.155305025999716,1845,61.134752603062445
2017,10,17,4,-44.15497942743453,1846,61.134918717751425
2017,10,17,4,-44.154733073829476,1847,61.135152655272044
2017,10,17,4,-44.15473755671993,1848,61.13509690058814
2017,10,17,4,-44.15441185850273,1849,61.13502314862001
2017,10,17,4,-44.154652518501386,1850,61.13469549224499
2017,10,17,4,-44.154444211507865,1851,61.13502971861197
2017,10,17,4,-44.1541458534749,1852,61.13457809333799
2017,10,17,4,-44.15412439085976,1853,61.134565299737254
2017,10,17,4,-44.153782466738356,1854,61.13459758066082
2017,10,17,4,-44.15411144726684,1855,61.13436213961252
2017,10,17,4,-44.153870094086464,1856,61.134195444015596
2017,10,17,4,-44.154374216155865,1857,61.13374294752261
2017,10,17,4,-44.15391501220104,1858,61.13431411621208
2017,10,17,4,-44.15393942695041,1859,61.13430708822061
2017,10,17,4,-44.153874539276714,1860,61.133820634227845
2017,10,17,4,-44.15294691160202,1861,61.13482629629959
2017,10,17,4,-44.15419346826678,1862,61.13531153838385
2017,10,17,4,-44.153841727689155,1863,61.133558604583214
2017,10,17,4,-44.15370016189909,1864,61.133873893411376
2017,10,17,4,-44.153720647486246,1865,61.13363158778508
2017,10,17,4,-44.1535446693045,1866,61.133528063268116
2017,10,17,4,-44.15359078693685,1867,61.133553860898
2017,10,17,4,-44.153593967789156,1868,61.133414426148605
2017,10,17,4,-44.15358772564566,1869,61.133318080881814
2017,10,17,4,-44.15359757172485,1870,61.132424425946255
2017,10,17,4,-44.15353642523076,1871,61.13319979523183
2017,10,17,4,-44.15318926722431,1872,61.13287302001105
2017,10,17,4,-44.15409619794013,1873,61.13231250527398
2017,10,17,4,-44.153061694367075,1874,61.13260218152675
2017,10,17,4,-44.152947680666806,1875,61.13269824105608
2017,10,17,4,-44.15302389990535,1876,61.13252952971504
2017,10,17,4,-44.15283873505143,1877,61.13259763641689
2017,10,17,4,-44.1527788478431,1878,61.13236370725401
2017,10,17,4,-44.152941679658184,1879,61.13230697543701
2017,10,17,4,-44.15272021434353,1880,61.13209439757221
2017,10,17,4,-44.152870824128996,1881,61.132220839351994
2017,10,17,5,-44.152793047142154,1882,61.13202518420906
2017,10,17,5,-44.152456026147696,1883,61.132256201193286
2017,10,17,5,-44.15247584207233,1884,61.133374606875286
2017,10,17,5,-44.15237425639562,1885,61.13172022895876
2017,10,17,5,-44.15196307119059,1886,61.131629905733654
2017,10,17,5,-44.15217747914266,1887,61.13135674665247
2017,10,17,5,-44.15239023139301,1888,61.13131690427307
2017,10,17,5,-44.152356012807225,1889,61.131614833423825
2017,10,17,5,-44.15218086678345,1890,61.13109082265716
2017,10,17,5,-44.15203075106888,1891,61.13094855979718
2017,10,17,5,-44.15202523746787,1892,61.13087989000929
2017,10,17,5,-44.15206679049,1893,61.13086759568035
2017,10,17,5,-44.151720973057316,1894,61.130469882632674
2017,10,17,5,-44.15172049545978,1895,61.13051864962772
2017,10,17,5,-44.151520450335404,1896,61.13032247572138
2017,10,17,5,-44.151632773267735,1897,61.13037095579154
2017,10,17,5,-44.15163058823053,1898,61.12993619968535
2017,10,17,5,-44.15153613490405,1899,61.13017370762042
2017,10,17,5,-44.151485956589354,1900,61.12990838615879
2017,10,17,5,-44.15103950992215,1901,61.12974263382737
2017,10,17,5,-44.151293739431374,1902,61.12962435568449
2017,10,17,5,-44.15117379842288,1903,61.128884116526976
2017,10,17,5,-44.15112607865765,1904,61.12900805775697
2017,10,17,5,-44.15110096562025,1905,61.128969753729365
2017,10,17,5,-44.15065682765076,1906,61.128518643903725
2017,10,17,5,-44.150524176980646,1907,61.12812614543585
2017,10,17,5,-44.15042177365111,1908,61.12782549888614
2017,10,17,5,-44.150590939060926,1909,61.12727697847117
2017,10,17,5,-44.150475320933225,1910,61.12808717700402
2017,10,17,5,-44.150182149003506,1911,61.126938951455024
2017,10,17,5,-44.150066817555896,1912,61.12668511051889
2017,10,17,5,-44.15017909575131,1913,61.12694899127978
2017,10,17,6,-44.15125487717018,1914,61.12270469068561
2017,10,17,6,-44.151370352209966,1915,61.12247415600125
2017,10,17,6,-44.15094126500679,1916,61.12241142704121
2017,10,17,6,-44.1506598154909,1917,61.12212726182682
2017,10,17,6,-44.15095268591864,1918,61.12170645876264
2017,10,17,6,-44.15064491841653,1919,61.12188683694103
2017,10,17,6,-44.150742762365645,1920,61.12155369252703
2017,10,17,6,-44.15074041453585,1921,61.121475866379726
2017,10,17,6,-44.150273796215245,1922,61.12107553262296
2017,10,17,6,-44.15002333857601,1923,61.120974423036486
2017,10,17,6,-44.150025099450815,1924,61.12079351076543
2017,10,17,6,-44.1500766211977,1925,61.120700272200345
2017,10,17,6,-44.14968701452396,1926,61.12072651196227
2017,10,17,6,-44.14990578670247,1927,61.12043805094698
2017,10,17,6,-44.14929111563745,1928,61.12028121982057
2017,10,17,6,-44.149603025146206,1929,61.11995628977128
2017,10,17,6,-44.14931410632678,1930,61.12036458726507
2017,10,17,6,-44.14963465958417,1931,61.12021402468707
2017,10,17,6,-44.149443781634496,1932,61.12013733444253
2017,10,17,6,-44.14956172174957,1933,61.11961399877858
2017,10,17,6,-44.14930413060763,1934,61.11941905813118
2017,10,17,6,-44.149275239677884,1935,61.119182719294216
2017,10,17,6,-44.14892181557447,1936,61.1191097252802
2017,10,17,6,-44.14892415539778,1937,61.11898494459947
2017,10,17,6,-44.14929686223418,1938,61.118690017966244
2017,10,17,6,-44.14963678740941,1939,61.11885788843587
2017,10,17,6,-44.148989071083136,1940,61.11874128248882
2017,10,17,6,-44.1491900588875,1941,61.11875900465875
2017,10,17,6,-44.149030208471316,1942,61.11894958557549
2017,10,17,6,-44.14894706388718,1943,61.118091836327245
2017,10,17,6,-44.14894327741438,1944,61.11859349015714
2017,10,17,6,-44.14859699215857,1945,61.11791311491151
2017,10,17,6,-44.148400447466784,1946,61.11804662865465
2017,10,17,6,-44.148616586458814,1947,61.11785588688653
2017,10,17,6,-44.148384577581204,1948,61.117646839385735
2017,10,17,6,-44.14828610732536,1949,61.11766394638976
2017,10,17,6,-44.14869210669597,1950,61.11791966143707
2017,10,17,6,-44.148233370011894,1951,61.11695110748932
2017,10,17,6,-44.14821729197194,1952,61.11694561236674
2017,10,17,6,-44.148176654107075,1953,61.11671757278817
2017,10,17,6,-44.147467651160746,1954,61.1158975208435
2017,10,17,6,-44.14736234485055,1955,61.11583030212698
2017,10,17,6,-44.14793189708156,1956,61.11592037941991
2017,10,17,6,-44.147856391136216,1957,61.11575380992455
2017,10,17,6,-44.14752231638653,1958,61.115335831905874
2017,10,17,6,-44.14754022064781,1959,61.11517650446353
2017,10,17,6,-44.147082014780395,1960,61.11484563588557
2017,10,17,6,-44.14721156315849,1961,61.11495838750982
2017,10,17,6,-44.14801748776011,1962,61.115608973810644
2017,10,17,6,-44.14731957345472,1963,61.11481948928399
2017,10,17,6,-44.14727685402497,1964,61.114523413023214
2017,10,17,6,-44.14734708857989,1965,61.11430326971281
2017,10,17,6,-44.147131610776825,1966,61.114473851786315
2017,10,17,6,-44.14700699614461,1967,61.11383716071378
2017,10,17,6,-44.14681106281292,1968,61.11404223799126
2017,10,17,6,-44.1460363893716,1969,61.11324379864282
2017,10,17,6,-44.146505001758214,1970,61.11373318042288
2017,10,17,6,-44.146937150629256,1971,61.11325402991392
2017,10,17,7,-44.14627841629322,1972,61.11339205947333
2017,10,17,7,-44.1464039544171,1973,61.11301464219658
2017,10,17,7,-44.14633841156728,1974,61.1128829935125
2017,10,17,7,-44.14641427908646,1975,61.112855737181924
2017,10,17,7,-44.14591809309594,1976,61.11217078407283
2017,10,17,7,-44.146107741359984,1977,61.11249362875198
2017,10,17,7,-44.14593009831507,1978,61.11120509254675
2017,10,17,7,-44.14609898583557,1979,61.111554349017716
2017,10,17,7,-44.14539059498122,1980,61.11092116607904
2017,10,17,7,-44.144960341267996,1981,61.11068763813336
2017,10,17,7,-44.145582054883,1982,61.110886869776714
2017,10,17,7,-44.1450484996944,1983,61.11070293732008
2017,10,17,7,-44.14486475912322,1984,61.10992191254734
2017,10,17,7,-44.1452370473948,1985,61.11021231944151
2017,10,17,7,-44.1450668292872,1986,61.10992242154601
2017,10,17,7,-44.14456299265,1987,61.110370918407575
2017,10,17,7,-44.14528264943654,1988,61.10932239883747
2017,10,17,7,-44.14449779011053,1989,61.108456415490075
2017,10,17,7,-44.144451509533326,1990,61.10837782304022
2017,10,17,7,-44.14463287965341,1991,61.10835654303028
2017,10,17,7,-44.144218998021145,1992,61.10801878590824
2017,10,17,7,-44.14468974938118,1993,61.10819175568643
2017,10,17,7,-44.14503827348706,1994,61.10868521751668
2017,10,17,7,-44.14412284196214,1995,61.10859594683035
2017,10,17,7,-44.14454153977577,1996,61.10710120620431
2017,10,17,7,-44.144270432741564,1997,61.107011871626995
2017,10,17,7,-44.14418556905756,1998,61.10680023326906
2017,10,17,7,-44.14429042847925,1999,61.106813611990155
2017,10,17,7,-44.14416888396421,2000,61.10675968841069
2017,10,17,7,-44.14394160755148,2001,61.10607908296461
2017,10,17,7,-44.14361714987688,2002,61.10552845234686
2017,10,17,7,-44.1437706960481,2003,61.106331908522996
2017,10,17,7,-44.14367555596697,2004,61.106301387889786
2017,10,17,7,-44.14372849948385,2005,61.106005869947936
2017,10,17,7,-44.1439089052807,2006,61.105734082872495
2017,10,17,7,-44.14323198313881,2007,61.106301920826645
2017,10,17,7,-44.143071741464865,2008,61.10513967595197
2017,10,17,7,-44.14366420338313,2009,61.105141219559144
2017,10,17,7,-44.14347451371522,2010,61.10476498581933
2017,10,17,7,-44.142894934934,2011,61.1044170030505
2017,10,17,7,-44.142916241231184,2012,61.10396946536104
2017,10,17,7,-44.14314972663436,2013,61.10425584794496
2017,10,17,7,-44.142882632096786,2014,61.10383045104454
2017,10,17,7,-44.142616140023975,2015,61.103749008782174
2017,10,17,10,-44.146089728401776,2016,61.039684495120774
2017,10,17,10,-44.142341590950956,2017,61.02085891079195
2017,10,17,11,-44.13876803045846,2018,61.000222259067144
2017,10,17,11,-44.138685024578564,2019,61.00017499392505
2017,10,17,11,-44.13357490412052,2020,60.97985969217825
2017,10,17,11,-44.14204438724705,2021,60.983136809012066
2017,10,17,12,-44.12558797998707,2022,60.96239006072235
2017,10,17,12,-44.117700539564254,2023,60.9450025092999
2017,10,17,12,-44.11850405958497,2024,60.9451908554564
2017,10,17,12,-44.118401643844116,2025,60.94514780784047
2017,10,17,12,-44.118443305757644,2026,60.94500814344296
2017,10,17,12,-44.11833341686862,2027,60.944754915413704
2017,10,17,13,-44.11032247415417,2028,60.928129818191785
2017,10,17,13,-44.110233579247705,2029,60.92898644987629
2017,10,17,13,-44.110365683665115,2030,60.92820726985832
2017,10,17,13,-44.10262978431224,2031,60.91358288022108
2017,10,17,13,-44.10134845837944,2032,60.91340191627861
2017,10,17,13,-44.10217000963336,2033,60.91355700231794
2017,10,17,14,-44.09480573034793,2034,60.89478481776997
2017,10,17,14,-44.09468364949377,2035,60.894807498812895
2017,10,17,14,-44.09484485096877,2036,60.89497402703042
2017,10,17,14,-44.094640178709476,2037,60.894706579668636
2017,10,17,14,-44.08465484388423,2038,60.88178897395474
2017,10,17,14,-44.084815232103814,2039,60.881746869947264
2017,10,17,14,-44.08460383289334,2040,60.88211239848725
2017,10,17,14,-44.0767545102403,2041,60.86932120503157
2017,10,17,14,-44.07703322256958,2042,60.86943376123786
2017,10,17,14,-44.07652542950243,2043,60.86913621954058
2017,10,17,15,-44.0727678922793,2044,60.8534539405002
2017,10,17,15,-44.07258280370302,2045,60.837738609303855
2017,10,17,15,-44.072912799408655,2046,60.83752578095952
2017,10,17,15,-44.07315077986991,2047,60.83756616241703
2017,10,17,15,-44.0728158130749,2048,60.837675152723705
2017,10,17,16,-44.06814528890316,2049,60.82239970653689
2017,10,17,16,-44.068029535954075,2050,60.82253499258285
2017,10,17,16,-44.06817209995571,2051,60.82188253694271
2017,10,17,16,-44.068034697069656,2052,60.82177889880796
2017,10,17,16,-44.06544522594256,2053,60.809494891884896
2017,10,17,16,-44.065633435728024,2054,60.80910682729208
2017,10,17,16,-44.065446915643435,2055,60.80889755913845
2017,10,17,16,-44.06295582777978,2056,60.79335791351404
2017,10,17,16,-44.06280061667366,2057,60.792773436139406
2017,10,17,16,-44.06285729709315,2058,60.79327021404824
2017,10,17,17,-44.05957058733053,2059,60.78014983246002
2017,10,17,17,-44.05927350033416,2060,60.77993418347599
2017,10,17,17,-44.059259981199034,2061,60.78000797663413
2017,10,17,17,-44.05942236368936,2062,60.77991450815124
2017,10,17,17,-44.053317741280786,2063,60.76815930721487
2017,10,17,17,-44.05338569707072,2064,60.76755274147074
2017,10,17,17,-44.053024811114255,2065,60.76807255566331
2017,10,17,17,-44.05320621381868,2066,60.76761525063832
2017,10,17,18,-44.047913747576494,2067,60.75496349554052
2017,10,17,18,-44.04709243140371,2068,60.753864224293004
2017,10,17,18,-44.04416833781723,2069,60.742744240861775
2017,10,17,18,-44.04386129262664,2070,60.74247909388228
2017,10,17,18,-44.04416696299482,2071,60.743028296678496
2017,10,17,18,-44.037780197419316,2072,60.72859686234496
2017,10,17,18,-44.03761241713648,2073,60.7286462044669
2017,10,17,18,-44.038603651523495,2074,60.72927940203135
2017,10,17,19,-44.03281732698801,2075,60.71749564035254
2017,10,17,19,-44.03226289191834,2076,60.718175362561425
2017,10,17,19,-44.03315826841689,2077,60.71764941756622
2017,10,17,20,-44.0177041051725,2078,60.688165869003925
2017,10,17,20,-44.0129935596626,2079,60.67570175044494
2017,10,17,20,-44.01249488465494,2080,60.67519613491921
2017,10,17,20,-44.012860619378564,2081,60.67588743716653
2017,10,17,21,-44.00714678938043,2082,60.666544907871064
2017,10,17,21,-44.00672285433158,2083,60.667195794049775
2017,10,17,21,-44.0028443893949,2084,60.65633402114101
2017,10,17,21,-43.99776106823885,2085,60.64739105535757
2017,10,17,21,-43.99770054745612,2086,60.647305712002755
2017,10,17,21,-43.99749742082665,2087,60.64721970651685
2017,10,17,22,-43.99754924668154,2088,60.635303272066466
2017,10,17,22,-43.994663204076815,2089,60.625837707654235
2017,10,17,23,-43.99166302684284,2090,60.61487892181233
2017,10,17,23,-43.99193159605849,2091,60.61471932183942
2017,10,17,23,-43.99162618295127,2092,60.614796336362645
2017,10,17,23,-43.990826581191186,2093,60.60404109072621
2017,10,17,23,-43.990917933699535,2094,60.603862621769935
